Bowler,ReleaseY External,ReleaseZ External
MJ Killeen,0.8195766,2.0667831
J Minto,0.568193,2.0962424
J Minto,0.5484885,2.011006
J Minto,0.5417914,2.0458607
MJ Killeen,0.8287169,2.066757
J Minto,0.5055649,2.0804546
J Minto,0.5625452,1.973018
J Minto,0.5663152,2.0362587
J Minto,0.5865091,2.0352261
MJ Killeen,-0.8291733,2.1022733
MJ Killeen,-0.7771714,2.1139661
MJ Killeen,-0.8653944,2.1127378
MJ Killeen,-1.1607184,2.2448448
MJ Killeen,-0.8001592,2.0450724
BA Raine,-0.7977278,2.1380512
BA Raine,-0.6235029,2.0251356
BA Raine,-0.6307458,2.0948118
BA Raine,-0.8033104,2.1284334
BA Raine,-0.6778118,2.0949901
BA Raine,-0.7340467,2.1166228
BA Raine,-0.7158379,2.1043423
BA Raine,-0.7647316,2.0777918
BA Raine,-0.5869112,1.9411219
BA Raine,-0.6459954,2.0779133
BA Raine,-0.7011918,2.0527211
BA Raine,-0.5878181,2.0500375
BA Raine,0.9562949,2.059513
BA Raine,1.0286199,2.0827041
BA Raine,0.9359553,2.1073297
BA Raine,0.8706961,2.0757076
BA Raine,0.9554574,2.1123692
BA Raine,0.8858908,2.0746237
BA Raine,0.9538183,2.096689
BA Raine,0.9404488,2.0826092
BA Raine,0.9235805,2.085106
BA Raine,0.8915892,2.0913637
BA Raine,0.9778737,2.1026953
BA Raine,1.021182,2.1073343
BA Raine,0.949669,2.1028143
BA Raine,0.8689014,2.0633202
BA Raine,0.8949119,2.0871281
BA Raine,0.9196994,2.0819014
BA Raine,0.8710991,2.0383188
BA Raine,1.0127208,2.1144856
BA Raine,0.8371896,2.0856643
BA Raine,0.9358301,2.076024
BA Raine,0.9234088,2.0850615
BA Raine,0.8821735,2.0663299
DM Hogg,0.8661257,2.1948602
DM Hogg,0.7935025,2.3033339
DM Hogg,0.846484,2.2361697
DM Hogg,0.8140725,2.2171176
DM Hogg,0.8458059,2.3006444
DM Hogg,0.7457912,2.2455478
DM Hogg,0.8389543,2.2837996
DM Hogg,0.782459,2.240792
DM Hogg,0.8173808,2.2354762
DM Hogg,0.7647751,2.2732715
DM Hogg,0.8799529,2.2282919
DM Hogg,0.8328156,2.2430661
DM Hogg,0.8033491,2.2178855
DM Hogg,0.8058801,2.228425
DM Hogg,0.8215805,2.2206705
DM Hogg,-0.930309,2.2662818
DM Hogg,-0.9157624,2.2499827
DM Hogg,0.8205322,2.2596845
DM Hogg,-0.982504,2.2816484
DM Hogg,-0.8528815,2.2646423
DM Hogg,-0.8728458,2.2508343
DM Hogg,-0.9446587,2.2652397
BA Raine,-0.6095811,2.0353473
BA Raine,-0.6511741,2.0456312
BA Raine,-0.669283,2.0712796
BA Raine,-0.665732,2.0732524
BA Raine,-0.6510173,2.0513606
BA Raine,-0.7584235,2.0424621
BA Raine,-0.7268654,2.0435227
BA Raine,-0.6447658,2.0525689
BA Raine,-0.6709618,2.0293613
BA Raine,-0.6899559,2.10965
BA Raine,-0.7308013,2.0621319
BA Raine,-0.5881864,2.0767713
BA Raine,-0.7041062,2.0721357
BA Raine,-0.6180542,2.0442634
BA Raine,-0.6224315,2.0753884
BA Raine,-0.6046178,2.0774802
BA Raine,-0.5643531,2.094796
BA Raine,-0.6436161,2.0923861
BA Raine,-0.6895816,1.8417228
BA Raine,-0.6350501,2.0685922
BA Raine,-0.7167955,1.9107401
BA Raine,0.9503287,2.0873819
BA Raine,0.8976069,2.1005073
BA Raine,0.8545136,2.0718037
BA Raine,0.8410864,2.0585905
BA Raine,0.9322023,2.0911274
BA Raine,-0.6328623,2.0630035
BA Raine,-0.6676051,2.0951375
BA Raine,-0.6455799,2.0546545
BA Raine,0.9167728,2.0659528
J Minto,0.5001157,1.993386
J Minto,0.5227021,1.9255117
J Minto,0.5238264,2.0466629
J Minto,0.5755443,2.009636
J Minto,0.4904353,1.9773881
J Minto,-1.242278,2.0459718
J Minto,0.5633839,1.9811216
J Minto,-1.2466773,1.9606113
J Minto,-1.107606,2.0485292
J Minto,-1.2223202,2.0708037
J Minto,-1.1317349,1.9907735
DM Hogg,-0.9519929,2.2963105
DM Hogg,-0.8561898,2.2912354
DM Hogg,-0.9368685,2.3447505
DM Hogg,-0.8752921,2.321536
DM Hogg,0.9025953,2.2686566
DM Hogg,0.9322553,2.2603909
CN Ackermann,-0.5573908,2.224376
CN Ackermann,-0.7628879,2.2510089
CN Ackermann,-0.6211027,2.2295268
CN Ackermann,-0.6182149,2.2287751
CN Ackermann,1.0828301,2.1723525
CN Ackermann,1.0558135,2.1891837
DM Hogg,-0.8867074,2.2675998
DM Hogg,-0.8405834,2.2987132
DM Hogg,-0.9279767,2.2596479
DM Hogg,-0.9085106,2.225237
DM Hogg,-0.9984304,2.3491836
CN Ackermann,-0.679333,2.2207787
CN Ackermann,-0.6518663,2.1714055
CN Ackermann,0.9909031,2.1669015
CN Ackermann,1.0555593,2.2009178
DM Hogg,-1.0155788,2.2919511
DM Hogg,0.7803045,2.2686349
DM Hogg,-0.9115956,2.3038564
DM Hogg,-1.0202858,2.2891983
CN Ackermann,-0.609403,2.1961317
CN Ackermann,1.0718837,2.1629062
CN Ackermann,0.9738009,2.2135919
CN Ackermann,1.0342493,2.2666845
DM Hogg,0.7614662,2.1679306
DM Hogg,-0.8724461,2.2665128
DM Hogg,0.7238383,2.2587915
DM Hogg,0.8522463,2.2519723
DM Hogg,0.7718727,2.168693
DM Hogg,-0.9162329,2.3027629
CN Ackermann,-0.5831823,2.1542486
CN Ackermann,-0.6389868,2.2008008
CN Ackermann,1.0373437,2.1896188
CN Ackermann,1.0973384,2.2031504
CN Ackermann,1.2295256,2.2672614
CN Ackermann,1.0508003,2.2172578
BA Raine,-0.6782829,2.0575904
BA Raine,-0.6710734,2.1030346
BA Raine,-0.7596377,2.0840321
BA Raine,-0.7394992,2.0453546
BA Raine,-0.6642411,2.0942831
BA Raine,-0.6303251,2.099542
CN Ackermann,-0.6678529,2.1752735
CN Ackermann,-0.7611641,2.2026854
CN Ackermann,-0.7319461,2.2246647
CN Ackermann,-0.7284638,2.2718197
CN Ackermann,1.1020625,2.1679555
BA Raine,-0.7327236,2.0692458
BA Raine,-0.7317324,2.0737989
BA Raine,-0.5819267,1.755919
BA Raine,-0.7724509,2.0695618
BA Raine,-0.6947152,2.0702021
BA Raine,-0.7655185,2.0947896
BA Raine,-0.7168594,2.0598024
BA Raine,-0.6294346,2.0876995
BA Raine,-0.6984646,2.0517022
BA Raine,-0.6978442,2.0380318
BA Raine,-0.7329178,2.0643381
BA Raine,-0.6445358,2.0010681
J Minto,0.638475,2.0790515
J Minto,0.6615171,2.0402177
J Minto,0.5540873,2.0140566
BA Raine,-0.7012592,2.0441755
BA Raine,0.9600605,2.0806471
BA Raine,0.9193513,2.0763273
BA Raine,-0.6471495,2.0626154
BA Raine,-0.6093512,2.0261779
BA Raine,-0.6658945,2.060803
CN Ackermann,1.098417,2.1638789
CN Ackermann,1.0452262,2.1936155
CN Ackermann,1.1060938,2.2418147
CN Ackermann,-0.6214288,2.1765274
CN Ackermann,-0.6493466,2.1946232
MJ Killeen,0.7066699,2.079798
MJ Killeen,0.7454958,2.0736839
MJ Killeen,-0.7806582,2.0770429
MJ Killeen,-0.8139517,2.1239956
MJ Killeen,-0.865737,2.0902538
MJ Killeen,-0.8363917,2.1059574
CN Ackermann,1.0450108,2.1946332
CN Ackermann,1.1178283,2.2207311
CN Ackermann,1.1144638,2.2789773
CN Ackermann,1.0779356,2.2713543
MJ Killeen,-0.8339052,2.0691813
MJ Killeen,-0.7895423,2.0542909
MJ Killeen,-0.8819646,2.0925723
MJ Killeen,-0.9960291,2.1156925
MJ Killeen,-0.878998,2.0722657
CN Ackermann,1.0989277,2.1869505
CN Ackermann,1.0665235,2.2030744
CN Ackermann,-0.641263,2.2281677
CN Ackermann,-0.7639651,2.2179711
CN Ackermann,-0.6399721,2.1358848
MJ Killeen,-0.8881428,2.107141
MJ Killeen,-0.8633075,2.0212091
MJ Killeen,-0.7632589,2.0618759
MJ Killeen,-0.8631925,2.0663172
MJ Killeen,-0.8582471,2.0660724
CN Ackermann,0.9700465,2.1954989
CN Ackermann,1.2155189,2.2764597
CN Ackermann,-0.6905568,2.2202081
CN Ackermann,1.089114,2.2484776
CN Ackermann,1.0312171,2.2140559
MJ Killeen,-0.8736499,2.0636327
BO Coad,-0.5975299,2.2530555
BO Coad,-0.5086568,2.1487411
BO Coad,-0.5451661,2.1033132
BO Coad,-0.6010728,2.1631406
BO Coad,-0.602136,2.1159952
CJ White,0.8065002,2.1194365
CJ White,0.9019287,2.1808048
CJ White,-0.7631562,2.2073784
CJ White,-0.7960837,2.2747083
CJ White,-0.8975325,2.2559201
CJ White,-0.7871412,2.2441202
BO Coad,-0.5120288,2.1397111
BO Coad,-0.567641,2.1573947
BO Coad,-0.485461,2.1363434
BO Coad,-0.6220488,2.1875344
BO Coad,-0.5713499,2.1123359
BO Coad,-0.6643503,2.1987501
CJ White,0.8042057,2.1918085
CJ White,0.9044253,2.2020176
CJ White,0.7647587,2.2215343
CJ White,0.8532754,2.2129238
CJ White,-0.8390401,2.2635105
CJ White,-0.8339957,2.2660824
BO Coad,1.205753,2.2020635
BO Coad,1.047461,2.1502398
BO Coad,0.9973735,2.1433941
BO Coad,-0.6077004,2.0660324
BO Coad,-0.6543523,2.2222607
BO Coad,-0.5247861,2.146802
CJ White,-0.7249168,2.2066132
CJ White,-0.8058283,2.2247724
CJ White,-0.7850623,2.215799
CJ White,-0.8229205,2.2137387
CJ White,0.9168263,2.2102944
CJ White,0.8133426,2.1732001
BO Coad,1.0636948,2.1353757
BO Coad,1.1369532,2.1827125
BO Coad,1.2237479,2.1733143
BO Coad,1.1078816,2.2546202
BO Coad,1.3635214,2.2160666
CJ White,0.8685999,2.1186612
CJ White,0.9265339,2.2407094
CJ White,0.8474624,2.2207481
CJ White,0.8392717,2.1406553
CJ White,0.9057283,2.2874532
CJ White,0.7855068,2.0869083
BO Coad,1.0513974,2.0147689
BO Coad,1.1548464,2.0778507
BO Coad,1.3378636,2.1550655
BO Coad,1.4181591,2.1775999
BO Coad,0.9168455,2.1480021
CJ White,0.9729809,2.2519109
CJ White,0.8325655,2.119777
CJ White,0.7994009,2.1291711
CJ White,0.8632371,2.147326
CJ White,0.9475225,2.1893034
CJ White,0.938008,2.1600894
BO Coad,1.1368866,2.1295436
BO Coad,1.0693827,2.137502
BO Coad,0.9435429,2.1553394
BO Coad,1.2444574,2.2047853
BO Coad,0.9807207,2.1207744
CJ White,0.8732528,2.1355165
CJ White,0.9710028,2.2416406
CJ White,0.8603695,2.1882505
CJ White,0.9527034,2.2417092
CJ White,0.9626226,2.217571
CJ White,0.944583,2.2199049
BO Coad,1.0597035,2.114619
BO Coad,1.1917077,2.1946405
BO Coad,1.2903853,2.1233696
BO Coad,0.915717,2.1104999
BO Coad,1.0221215,2.1383273
GCH Hill,0.7954997,2.1591393
GCH Hill,0.7658019,2.1573802
GCH Hill,0.802086,2.1725268
GCH Hill,0.8555349,2.1840594
GCH Hill,0.8206375,2.2313064
GCH Hill,0.8237429,2.1942637
BO Coad,1.0281171,2.1389826
BO Coad,1.0645571,2.1156686
BO Coad,1.4697608,2.2176386
BO Coad,1.0138662,2.0804133
BO Coad,1.4035376,2.1550915
BO Coad,1.0735805,2.1696456
GCH Hill,0.9071535,2.1507942
GCH Hill,0.8378326,2.182553
GCH Hill,0.8266463,2.1988662
GCH Hill,0.8558328,2.129931
JA Thompson,-0.7442544,2.236032
JA Thompson,-0.7403449,2.2042742
JA Thompson,-0.7021302,2.1969478
JA Thompson,-0.6328205,2.1433079
GCH Hill,0.8688128,2.1607183
GCH Hill,0.9490724,2.1437581
GCH Hill,0.8857416,2.1354
GCH Hill,0.8579241,2.2093081
GCH Hill,0.8869907,2.1856054
JA Thompson,-0.7212277,2.1584134
JA Thompson,0.9757701,2.2067598
JA Thompson,0.9384609,2.1214487
JA Thompson,0.8615999,2.1479845
GCH Hill,0.8174076,2.1751023
GCH Hill,0.8037385,2.167772
GCH Hill,0.9102598,2.2157858
GCH Hill,0.8559739,2.181422
GCH Hill,0.9372555,2.20876
GCH Hill,-0.9788007,2.1888589
JA Thompson,0.9286777,2.1504166
JA Thompson,0.8999529,2.1453655
JA Thompson,0.9448444,2.0362757
JA Thompson,0.9391503,2.1332688
JA Thompson,1.0387713,2.0592069
JA Thompson,0.9615183,2.1256133
GCH Hill,0.8277601,2.2256872
GCH Hill,0.7697197,2.1290981
GCH Hill,0.8171831,2.2077942
GCH Hill,0.8267839,2.1832839
JA Thompson,0.9318211,2.1946109
JA Thompson,0.902748,2.1469614
JA Thompson,1.0916435,2.1145029
JA Thompson,0.8813133,2.1354463
JA Thompson,0.9349087,2.1836301
CJ White,0.7815113,2.1377103
CJ White,0.8766751,2.2297294
CJ White,0.8600714,2.1279764
CJ White,0.9705647,2.2449959
CJ White,0.8630927,2.1480424
GCH Hill,-0.8801533,2.2276746
GCH Hill,-0.9911687,2.2273483
GCH Hill,-0.9587015,2.1720202
GCH Hill,-0.8763626,2.1222465
GCH Hill,-0.9418902,2.2427943
CJ White,0.9352022,2.1890641
CJ White,0.8934659,2.2050093
CJ White,0.9177546,2.1868929
CJ White,0.864451,2.1615608
CJ White,0.9647816,2.2101898
CJ White,0.9729577,2.2330466
GCH Hill,0.8788447,2.1746033
GCH Hill,0.8569756,2.1838521
GCH Hill,0.7429635,2.0696798
GCH Hill,0.8408809,2.1926943
GCH Hill,0.8145586,2.2048243
JA Thompson,0.9489035,2.17421
JA Thompson,0.8751493,2.1442124
JA Thompson,0.8143377,2.0779091
JA Thompson,0.9407929,2.146319
JA Thompson,0.862881,2.131759
JA Thompson,-0.8155652,2.0944926
GCH Hill,0.9377269,2.1909056
GCH Hill,0.8871676,2.2108952
GCH Hill,0.8942978,2.163752
GCH Hill,0.8512718,2.1556407
GCH Hill,0.8125574,2.1467142
GCH Hill,0.8501611,2.194969
JA Thompson,-0.8267652,2.0584162
JA Thompson,-0.7597318,2.1241537
JA Thompson,-0.7957061,2.114342
JA Thompson,-0.9316121,2.1303407
BO Coad,1.1395955,2.0957202
BO Coad,1.1156974,2.1107693
BO Coad,1.0715876,2.1541586
BO Coad,1.0815576,2.2261069
BO Coad,-0.5533007,2.2099435
JA Thompson,0.9107686,2.1276076
JA Thompson,0.9678777,2.2269229
JA Thompson,0.8904384,2.139605
BO Coad,-0.5893061,2.2116092
BO Coad,1.1195512,2.1427674
BO Coad,-0.6501663,2.1906079
BO Coad,-0.6315906,2.1455514
BO Coad,-0.7054267,2.1911417
BO Coad,-0.6381925,2.1167119
JA Thompson,-0.7459929,2.1077077
JA Thompson,-0.786553,2.0804437
JA Thompson,-0.8038918,2.1721186
JA Thompson,-1.0332079,2.0849556
BO Coad,1.1512691,2.1511309
BO Coad,0.9955994,2.138744
BO Coad,-0.6983809,2.2135313
BO Coad,-0.7233402,2.1729855
BO Coad,-0.7015682,2.1083898
BO Coad,-0.3751789,2.1310338
JA Thompson,0.8779883,2.0956528
JA Thompson,0.7727793,2.0581837
JA Thompson,1.0396456,2.176434
JA Thompson,0.8834032,2.0998623
JA Thompson,0.9343294,2.1443721
JA Thompson,1.0188277,2.1180854
BO Coad,-0.5027941,2.0637387
BO Coad,-0.6388912,2.1032453
BO Coad,-0.7452925,2.0954601
BO Coad,-0.5617521,2.1570089
BO Coad,-0.5258733,2.2494242
BO Coad,-0.7485339,2.1671458
JA Thompson,0.8667274,2.1355726
JA Thompson,0.8962956,2.1371181
JA Thompson,0.8876093,2.1266592
JA Thompson,0.8802259,2.1357694
JA Thompson,0.9493992,2.1569293
GCH Hill,-0.9565285,2.1294004
GCH Hill,-0.9887606,2.2059667
JA Thompson,-0.666897,2.0880222
JA Thompson,-0.7704139,2.114265
JA Thompson,-0.7549466,2.1114144
GCH Hill,-0.9351719,2.2936496
GCH Hill,-0.9415111,2.1625175
GCH Hill,-0.9957752,2.2031117
JA Thompson,-0.7131032,2.1415947
JA Thompson,-1.017948,2.1175597
GCH Hill,-0.9546928,2.2055657
GCH Hill,-0.9952828,2.2245671
GCH Hill,-0.9199342,2.1563242
GCH Hill,-0.9806258,2.1631491
GCH Hill,-1.0713953,2.2123896
GCH Hill,-0.9488442,2.1987114
CJ White,-0.7614413,2.2183296
CJ White,-0.7503922,2.1438623
CJ White,-0.8757368,2.177368
CJ White,-0.8050368,2.2353057
CJ White,-0.8422071,2.2752699
CJ White,-0.7847535,2.1196191
GCH Hill,-1.0136082,2.2406762
GCH Hill,-1.00762,2.1379143
GCH Hill,-0.9152281,2.1696225
GCH Hill,-1.0740917,2.1973628
CJ White,-0.8323335,2.2450916
CJ White,-0.8539393,2.2864794
CJ White,-0.7921286,2.1905437
CJ White,-0.7723719,2.19069
CJ White,-0.8986263,2.2841445
CJ White,-0.8724872,2.2617799
GCH Hill,-0.9755044,2.1923175
GCH Hill,-0.9791918,2.2213486
GCH Hill,-1.1636279,2.1884085
GCH Hill,-1.0487733,2.1759302
GCH Hill,-0.9874031,2.2241401
CJ White,-0.8305645,2.2410069
CJ White,-0.8211512,2.1874847
CJ White,-0.7751179,2.1933502
CJ White,-0.8477457,2.1992176
CJ White,-0.898066,2.2314581
CJ White,-0.8217626,2.2041724
GCH Hill,-1.0348597,2.2125141
GCH Hill,-1.0061356,2.2141612
GCH Hill,-0.981715,2.1896755
GCH Hill,-1.0447347,2.1835328
GCH Hill,-1.0687332,2.1338652
CJ White,-0.7419099,2.2236871
CJ White,-0.8021285,2.2333731
CJ White,-0.9198589,2.2815503
CJ White,-0.8383096,2.2068866
CJ White,-0.842045,2.250027
CJ White,-0.7889203,2.1911962
GCH Hill,-1.0725381,2.1466733
GCH Hill,-1.0891383,2.1359643
GCH Hill,-1.0220168,2.1311791
GCH Hill,-1.1054345,2.1031814
CJ White,-0.8568323,2.2550851
CJ White,-1.0404709,2.2218522
CJ White,-1.1989708,2.1972275
CJ White,-1.0574127,2.165019
CJ White,-1.1475731,2.2705913
CJ White,-0.8722316,2.2382209
GCH Hill,-1.0439087,2.252208
GCH Hill,-1.0382459,2.1336898
GCH Hill,-1.0590017,2.1924695
GCH Hill,-0.9781279,2.1708895
GCH Hill,-0.9468909,2.1615302
GCH Hill,-1.0347587,2.1768986
JA Thompson,-0.6187784,2.1621289
JA Thompson,-0.7717963,2.2394836
JA Thompson,-0.7940018,2.1736471
ML Revis,-0.8252344,2.237662
ML Revis,-0.8264259,2.292266
ML Revis,-0.8850502,2.3010172
ML Revis,-0.897822,2.3249387
ML Revis,-0.8596814,2.2213148
JA Thompson,-0.8459526,2.2431779
JA Thompson,-0.7507142,2.1461466
JA Thompson,-0.7994242,2.1432981
JA Thompson,-0.7588721,2.1382181
JA Thompson,-0.7071501,2.1272287
ML Revis,-0.8540141,2.2184314
ML Revis,-0.8934635,2.2594749
ML Revis,-0.961086,2.3596894
ML Revis,-1.0063253,2.3375818
JA Thompson,-0.7628926,2.1220457
JA Thompson,-0.7380257,2.1387345
JA Thompson,-0.8230627,2.1826637
JA Thompson,-0.746943,2.1828425
JA Thompson,-0.7327169,2.1050112
ML Revis,-1.0387747,2.2840794
ML Revis,-0.9705556,2.2819974
ML Revis,-0.9028572,2.1593655
ML Revis,-1.0801802,2.199509
ML Revis,-0.7916631,2.1829051
JA Thompson,-0.7810258,2.0970691
ML Revis,-0.9421364,2.2402213
ML Revis,-0.9640636,2.3401101
ML Revis,-0.9477373,2.1956622
ML Revis,-0.966131,2.2719542
DM Bess,-0.8756803,2.2801292
DM Bess,-0.9206493,2.3320516
DM Bess,-1.1016395,2.2978669
DM Bess,-0.9732878,2.3049185
DM Bess,-1.0281371,2.3028961
ML Revis,-0.8519224,2.2032349
ML Revis,-0.8613441,2.2342775
ML Revis,-0.9328685,2.2925783
DM Bess,-0.8652815,2.2703893
DM Bess,-0.980665,2.2075364
DM Bess,-1.0048087,2.3603524
DM Bess,-0.9308586,2.3133266
BO Coad,-0.6419842,2.1878336
BO Coad,-0.6667699,2.3079839
BO Coad,-0.6080161,2.2396882
BO Coad,-0.5951668,2.2060532
BO Coad,-0.7087814,2.0738378
BO Coad,-0.5235473,2.2004542
CJ White,-0.8318409,2.2630922
CJ White,-0.847196,2.1849697
CJ White,-0.8431394,2.1726917
CJ White,-0.7929378,2.1650875
CJ White,-0.7820039,2.1691685
BO Coad,-0.673774,2.214422
BO Coad,-0.7137149,2.2327386
BO Coad,-0.733851,2.1844698
BO Coad,-0.7774382,2.2282622
BO Coad,-0.6763343,2.1833945
CJ White,-0.8123628,2.2118518
CJ White,-0.7487792,2.1945739
CJ White,-0.7620404,2.1257035
CJ White,-0.8825568,2.1948776
CJ White,-0.8231755,2.1912145
CJ White,-0.8240807,2.2541945
CJ White,-0.8184541,2.1975158
BO Coad,-0.5483964,2.1588484
BO Coad,-0.3328538,2.1454956
BO Coad,-0.4474473,2.2944471
BO Coad,-0.3337553,2.211209
BO Coad,-0.6234295,2.1378181
BO Coad,-0.6510951,2.1717626
CJ White,-0.79022,2.1969759
CJ White,-0.83172,2.2163804
CJ White,-0.8172172,2.1900934
CJ White,-0.796496,2.1994386
CJ White,-0.9553369,2.2024535
CJ White,-0.8153203,2.2316085
BO Coad,-0.6098136,2.191725
BO Coad,-0.5258406,2.1774258
BO Coad,-0.6449863,2.2006243
BO Coad,-0.7222133,2.1894028
BO Coad,-0.7179561,2.2012189
BO Coad,-0.7475928,2.3187001
JA Thompson,-0.7419664,2.1074223
JA Thompson,-0.7762527,2.2386535
JA Thompson,-0.6887983,2.1338573
JA Thompson,-0.686607,2.1377109
GCH Hill,-0.9812489,2.2509886
GCH Hill,0.9304251,2.1612799
GCH Hill,0.9042878,2.2415509
JA Thompson,-0.8690232,2.2171275
JA Thompson,-0.9399601,2.1604375
JA Thompson,-0.8618524,2.203169
JA Thompson,-0.848104,2.1208202
GCH Hill,-1.1090442,2.2012874
GCH Hill,-0.9945262,2.2431518
GCH Hill,-0.9948259,2.226997
JA Thompson,-0.8896754,2.1837698
JA Thompson,-0.889889,2.176916
GCH Hill,-0.9648459,2.2230777
GCH Hill,-1.0778107,2.240872
GCH Hill,-1.0457473,2.2489434
GCH Hill,-1.0280754,2.2372873
JA Thompson,-0.7846616,2.0301075
JA Thompson,-0.7954729,2.0823385
GCH Hill,-0.9564417,2.2166127
GCH Hill,-0.920009,2.2541496
GCH Hill,-1.1093237,2.3256068
JA Thompson,-0.705694,2.1111304
JA Thompson,-0.8071747,2.2412383
JA Thompson,-0.7760625,2.1586417
BO Coad,-0.6456176,2.2475679
BO Coad,-0.6614238,2.2186007
BO Coad,-0.5185953,2.2670911
BO Coad,-0.4474305,2.2615041
BO Coad,-0.7096265,2.1953431
CJ White,-0.7144905,2.2031326
CJ White,-0.7850318,2.1920543
Muhammad Abbas,-0.4177446,2.1902025
Muhammad Abbas,-0.3639596,2.1599087
Muhammad Abbas,-0.3884808,2.2268321
Muhammad Abbas,-0.4363356,2.2375137
Muhammad Abbas,-0.5101135,2.203713
BA Hutton,-0.1906255,2.1881988
BA Hutton,-0.1431281,2.1513978
BA Hutton,-0.1647523,2.2306551
BA Hutton,-0.1396775,2.1827109
BA Hutton,-0.1544131,2.124608
BA Hutton,-0.1677601,2.1396945
Muhammad Abbas,-0.4654327,2.1778099
Muhammad Abbas,-0.4558056,2.2472891
Muhammad Abbas,-0.4808112,2.2113824
Muhammad Abbas,-0.4118696,2.1984665
BA Hutton,-0.2141914,2.2095314
BA Hutton,-0.2123282,2.1827513
BA Hutton,-0.1983279,2.1824546
BA Hutton,-0.1510396,2.1767822
BA Hutton,-0.1964445,2.1709318
BA Hutton,-0.1489058,2.1584678
Muhammad Abbas,-0.5267498,2.1350805
Muhammad Abbas,-0.5571894,2.1542247
Muhammad Abbas,-0.4961358,2.175703
Muhammad Abbas,-0.506797,2.2126074
Muhammad Abbas,-0.4561918,2.1905685
BA Hutton,-0.2965404,2.1768052
BA Hutton,-0.2082994,2.1547716
BA Hutton,-0.4027229,2.14735
BA Hutton,-0.1894672,2.1898804
BA Hutton,-0.2052239,2.1486273
Muhammad Abbas,-0.9319338,2.1940187
Muhammad Abbas,-0.7746207,2.2253018
Muhammad Abbas,-0.6895865,2.1742365
DY Pennington,-0.6372447,2.2720763
DY Pennington,-0.6305469,2.2137026
DY Pennington,-0.614576,2.2529565
DY Pennington,-0.6029172,2.3202239
Muhammad Abbas,-0.8249674,2.1875812
Muhammad Abbas,-0.9494419,2.2081898
Muhammad Abbas,-0.8525183,2.1925797
Muhammad Abbas,-0.7036312,2.2173939
Muhammad Abbas,-0.8285577,2.1909948
DY Pennington,-0.6369724,2.2640982
DY Pennington,-0.6443926,2.3224022
DY Pennington,-0.6080195,2.2732869
DY Pennington,-0.6128201,2.2147949
DY Pennington,-0.7021512,2.3252359
Muhammad Abbas,-0.9524122,2.2479324
Muhammad Abbas,0.9902969,2.1457233
Muhammad Abbas,0.9015705,2.1744183
Muhammad Abbas,0.8878985,2.114863
Muhammad Abbas,1.1152917,2.2173905
Muhammad Abbas,0.8787088,2.1652943
DY Pennington,-0.6260763,2.4353646
DY Pennington,-0.5607928,2.2643148
DY Pennington,-0.6198464,2.2713112
DY Pennington,1.0754683,2.2722188
Muhammad Abbas,-0.7686062,2.1442979
Muhammad Abbas,-0.6432191,2.1364549
Muhammad Abbas,1.2624621,2.1600228
Muhammad Abbas,1.0071512,2.1578263
DY Pennington,-0.5678809,2.2534083
DY Pennington,-0.5921824,2.3187598
DY Pennington,-0.5959631,2.2473796
DY Pennington,-0.5951175,2.3030062
Muhammad Abbas,0.8719227,2.1489869
Muhammad Abbas,1.3699495,2.3275857
Muhammad Abbas,0.8116585,2.1540788
Muhammad Abbas,1.1449294,2.1614845
Muhammad Abbas,1.0648199,2.1793729
Muhammad Abbas,1.1013862,2.1815313
DY Pennington,-0.5891815,2.3146323
DY Pennington,-0.5000814,2.2125124
DY Pennington,-0.6815473,2.3817047
DY Pennington,1.1378874,2.2476886
DY Pennington,1.088245,2.2916134
Muhammad Abbas,0.9106875,2.0866649
Muhammad Abbas,0.7820186,2.1394003
Muhammad Abbas,-0.5761923,2.1639079
DY Pennington,-0.5398672,2.2662108
DY Pennington,-0.4825515,2.1796887
DY Pennington,-0.542797,2.2150913
DY Pennington,-0.6044995,2.2989029
DY Pennington,-0.6052817,2.3251259
Muhammad Abbas,1.295546,2.2330566
Muhammad Abbas,0.762882,2.0516261
Muhammad Abbas,1.1623685,2.1310634
Muhammad Abbas,0.9123282,1.999925
Muhammad Abbas,0.807738,2.1259377
Muhammad Abbas,0.9225545,2.1320567
DY Pennington,-0.5605432,2.2760568
DY Pennington,-0.5630997,2.2573329
DY Pennington,-0.5935764,2.1883089
DY Pennington,-0.5803124,2.2593592
DY Pennington,-0.5468575,2.2529426
BA Hutton,-0.2571424,2.2438095
BA Hutton,-0.241317,2.2507711
BA Hutton,-0.1682061,2.1712092
BA Hutton,-0.1498329,2.1910841
BA Hutton,-0.2164465,2.227288
BA Hutton,-0.1707275,2.2043857
DY Pennington,-0.6336174,2.2699758
DY Pennington,-0.5808658,2.2099
DY Pennington,-0.5696234,2.1699163
DY Pennington,-0.553862,2.1604663
BA Hutton,-0.1689652,2.2406429
BA Hutton,-0.2032008,2.2811539
BA Hutton,-0.153736,2.2151541
BA Hutton,-0.1651814,2.182152
BA Hutton,-0.192401,2.1622437
BA Hutton,-0.1660364,2.2081542
DY Pennington,-0.5730893,2.2233466
DY Pennington,-0.5371548,2.2208482
DY Pennington,-0.5536383,2.2578138
DY Pennington,-0.5095261,2.209368
DY Pennington,-0.6985356,2.2869511
DY Pennington,-0.6477206,2.2829469
BA Hutton,-0.2448897,2.1522132
