Bowler,External PitchX,External PitchY
JH Davey,4.7307575,-0.1487876
JH Davey,7.3802351,-0.4939371
JH Davey,7.5221511,-0.5533674
L Gregory,7.1421562,0.5315546
L Gregory,5.4133042,-0.5544532
JH Davey,5.8735011,-0.2756732
JH Davey,6.8307085,-0.3474662
JH Davey,6.000554,-0.4577194
JH Davey,4.429297,-0.3708635
JH Davey,6.0668419,-0.3152164
L Gregory,7.1957012,0.61154
L Gregory,7.9041321,0.5858357
L Gregory,9.7434584,0.6682319
L Gregory,5.8563873,0.3567142
L Gregory,5.1252553,0.4112162
L Gregory,4.8657287,0.4717272
JH Davey,6.6576548,-0.2979638
JH Davey,8.0781354,-0.4281302
JH Davey,6.4016039,-0.1059882
JH Davey,5.8387636,-0.1791091
M Pretorius,6.935391,-0.0103052
M Pretorius,6.0630827,-0.4519316
JH Davey,7.6657032,0.4015698
JH Davey,7.0703764,0.5641694
JH Davey,8.1327541,0.4261302
JH Davey,8.8783396,0.6064459
JH Davey,7.0196516,0.3623355
JH Davey,9.0995043,0.4561765
M Pretorius,5.0746454,-0.4351344
M Pretorius,6.6186295,-0.4560091
M Pretorius,5.4290774,-0.3692245
M Pretorius,7.2784005,-0.1966827
M Pretorius,5.2354396,-0.3796607
KL Aldridge,4.6767219,-0.0557114
KL Aldridge,6.7693552,-0.3803242
KL Aldridge,5.8407703,-0.1022087
KL Aldridge,5.6161076,-0.4471406
KL Aldridge,4.6469095,-0.0263349
KL Aldridge,6.6998714,-0.1539828
M Pretorius,4.4113579,0.1133287
M Pretorius,6.2772658,0.0091124
M Pretorius,7.7016134,-0.0896507
M Pretorius,5.1048895,0.1853385
M Pretorius,6.5553296,-0.0799421
M Pretorius,5.4204618,-0.1049214
KL Aldridge,9.9903068,-0.5769353
KL Aldridge,4.674106,-0.3871043
KL Aldridge,7.9177797,-0.5448447
KL Aldridge,5.6070755,-0.355172
KL Aldridge,8.0228777,-0.2652357
KL Aldridge,3.1665827,0.0202279
M Pretorius,6.0231581,-0.2610811
M Pretorius,5.836127,-0.2401602
M Pretorius,7.3713577,0.0012359
M Pretorius,5.3752287,-0.0240146
M Pretorius,7.8940007,-0.3504177
M Pretorius,5.1928755,-0.2941768
KL Aldridge,3.7956426,0.2903696
KL Aldridge,4.113156,0.2987974
KL Aldridge,7.1574714,-0.4859851
KL Aldridge,7.5583144,-0.4165538
KL Aldridge,6.2726288,0.0730142
M Pretorius,6.9502023,-0.5477358
M Pretorius,5.8540406,-0.0209819
M Pretorius,7.1241814,0.0073168
M Pretorius,8.1390508,-0.5224585
M Pretorius,6.1739771,-0.3021004
KL Aldridge,4.1877818,0.1264292
L Gregory,6.2601565,0.4829712
L Gregory,7.0406023,0.5356309
L Gregory,6.5869466,-0.4687577
L Gregory,7.6277705,-0.6751196
L Gregory,6.6083822,-0.6184466
L Gregory,8.7495642,-0.5715723
KL Aldridge,4.4606762,0.4397259
KL Aldridge,6.9995475,0.5626505
KL Aldridge,5.5496515,0.6127624
L Gregory,9.0545023,-0.489964
L Gregory,8.4894515,-0.5576247
L Gregory,12.4378485,-0.5096953
L Gregory,6.2816185,-0.3788225
L Gregory,8.6141127,0.5064605
L Gregory,7.8025765,0.4139076
TA Lammonby,7.7004817,-0.0394616
TA Lammonby,7.7831855,0.3128846
TA Lammonby,6.9230608,0.1436437
TA Lammonby,8.092829,0.2319808
TA Lammonby,6.8691126,0.3331075
L Gregory,7.3817772,0.5866972
L Gregory,8.748223,0.5659538
L Gregory,6.5531554,-0.4389353
L Gregory,7.4698267,-0.3961455
L Gregory,6.1742952,-0.071217
L Gregory,5.1321412,0.0521916
TA Lammonby,5.9767822,0.1764218
TA Lammonby,7.2100966,0.0351097
TA Lammonby,5.8104415,-0.006263
TA Lammonby,7.6717702,-0.0445482
TA Lammonby,6.5977037,-0.1368571
L Gregory,7.8008546,-0.0783784
L Gregory,6.6479371,0.2967088
L Gregory,6.116159,-0.1402498
L Gregory,8.2322838,-0.3758949
L Gregory,2.673882,-0.3478395
L Gregory,7.5131227,-0.4628788
TA Lammonby,6.6257463,0.2877755
TA Lammonby,8.4066846,0.5554406
TA Lammonby,5.7442162,0.4458599
TA Lammonby,8.6136444,0.33876
TA Lammonby,7.8329039,0.3062429
MJ Leach,4.9235179,-0.1719311
MJ Leach,4.2139663,-0.1099495
MJ Leach,4.8294358,0.4220611
MJ Leach,4.7751473,0.3926693
L Gregory,8.2469884,-0.3967212
L Gregory,7.84865,-0.2420358
L Gregory,8.5888057,-0.320228
L Gregory,4.3602936,-0.2702591
L Gregory,7.0776248,-0.3991092
L Gregory,7.5079558,-0.438884
JH Davey,7.0418172,-0.4013686
JH Davey,5.7868354,0.1668065
JH Davey,6.3026556,0.1733543
JH Davey,7.9313733,-0.0242687
JH Davey,7.2317695,-0.3162003
M Pretorius,4.9626794,-0.396203
M Pretorius,5.9877865,-0.5653688
M Pretorius,8.5889871,-0.573238
M Pretorius,6.3426424,-0.2648885
M Pretorius,5.093915,-0.6240005
JH Davey,7.9113588,-0.1205238
JH Davey,4.8514209,-0.337691
JH Davey,5.7355324,-0.0543897
JH Davey,8.9838295,-0.5160224
JH Davey,7.4105279,-0.1298721
JH Davey,7.1886109,-0.0400602
M Pretorius,7.1659549,-0.3389545
M Pretorius,6.0126441,0.1299188
M Pretorius,7.6054955,-0.040189
M Pretorius,5.1653379,0.0640388
M Pretorius,6.5487736,0.0401255
M Pretorius,4.3498675,0.261662
JH Davey,5.4570435,-0.2022623
JH Davey,6.1466998,-0.1261242
JH Davey,7.9367141,-0.3648021
JH Davey,5.7329015,-0.2065364
M Pretorius,6.8433945,0.0952067
M Pretorius,7.296853,-0.2483367
M Pretorius,7.1080762,0.559615
JH Davey,8.5176158,0.4672803
JH Davey,7.520424,0.4895604
M Pretorius,5.6518368,-0.4535589
M Pretorius,8.3899604,-0.3618091
M Pretorius,5.4166437,-0.4699708
M Pretorius,5.2940265,-0.2264806
M Pretorius,3.7511704,-0.2370006
JH Davey,7.0457073,-0.3189758
JH Davey,8.5483578,-0.2405271
JH Davey,8.5540988,-0.4162247
JH Davey,5.5780796,-0.2995698
JH Davey,7.4636573,-0.4215323
L Gregory,8.0776255,-0.5917381
L Gregory,6.7374482,-0.383607
L Gregory,7.4073166,-0.5468051
L Gregory,8.7919818,-0.4213323
L Gregory,8.8218725,-0.5227751
L Gregory,7.6507416,-0.5786454
JH Davey,7.370936,-0.4051196
JH Davey,6.9323854,-0.1302069
JH Davey,4.5056283,-0.3898553
JH Davey,7.1054234,-0.4279399
JH Davey,8.8744124,-0.5988694
L Gregory,7.6979332,-0.4514723
L Gregory,8.5938648,-0.4940486
L Gregory,7.1585226,-0.3245489
L Gregory,7.4807916,-0.450339
L Gregory,4.9991054,-0.4137916
L Gregory,8.1395956,-0.1554294
KL Aldridge,9.2731802,-0.702485
KL Aldridge,9.1878331,-0.464473
KL Aldridge,6.2767669,-0.5415918
KL Aldridge,8.1483234,-0.5543482
KL Aldridge,6.9379385,-0.3553978
L Gregory,7.8274751,-0.2849952
L Gregory,5.3498189,-0.5700718
L Gregory,7.0460746,-0.4183481
L Gregory,6.2452922,-0.4283538
L Gregory,5.6397122,-0.372285
L Gregory,7.5214829,-0.4038818
KL Aldridge,6.3344723,-0.1878413
KL Aldridge,7.7722942,-0.3305788
KL Aldridge,8.8430204,-0.4514184
KL Aldridge,5.6014178,-0.4513419
KL Aldridge,6.7175259,-0.6072242
KL Aldridge,7.1289273,-0.2918684
L Gregory,6.1530153,-0.5155315
L Gregory,6.1033485,-0.4360905
L Gregory,8.7427554,-0.215131
L Gregory,5.1408265,-0.4935102
L Gregory,7.0436674,-0.3843733
L Gregory,8.5375531,-0.3960608
KL Aldridge,6.8139949,-0.4159892
KL Aldridge,4.8627606,-0.2946745
KL Aldridge,7.5387629,-0.5279878
KL Aldridge,8.2284504,-0.3897966
L Gregory,7.9830836,-0.5955251
L Gregory,7.8743038,-0.5232389
L Gregory,6.2583609,-0.8463392
L Gregory,6.9218001,-0.4755484
L Gregory,7.5672996,-0.5574555
L Gregory,7.1614637,-0.2841064
KL Aldridge,6.2574076,-0.4990691
KL Aldridge,4.0222882,-0.2721535
KL Aldridge,4.1352764,-0.1808914
M Pretorius,6.3435494,-0.5332878
M Pretorius,5.9484263,-0.4616198
M Pretorius,8.0291469,-0.789684
M Pretorius,6.7235782,-0.4667845
KL Aldridge,5.0797076,-0.1843672
KL Aldridge,7.6418354,-0.2846151
KL Aldridge,7.7128936,-0.325402
KL Aldridge,11.2369171,-0.4832782
KL Aldridge,8.9929732,-0.3587086
KL Aldridge,5.5822523,-0.2853982
M Pretorius,6.3684565,-0.3848716
M Pretorius,4.2263574,-0.3109028
KL Aldridge,8.7515381,-0.4869582
KL Aldridge,7.7877365,-0.1764681
KL Aldridge,4.3748407,-0.1295298
KL Aldridge,8.0536192,-0.4006236
MJ Leach,3.6499899,0.0185988
MJ Leach,5.9150672,-0.2000745
MJ Leach,5.371417,-0.2524878
M Pretorius,6.8725139,-0.4644199
M Pretorius,7.7798013,-0.5103301
M Pretorius,7.2176458,-0.5910909
M Pretorius,8.2456075,-0.2254731
M Pretorius,7.3497609,-0.3510186
M Pretorius,7.2766409,-0.4349278
MJ Leach,5.490226,-0.3035405
MJ Leach,5.6679219,-0.0564571
MJ Leach,5.7268379,-0.0960402
MJ Leach,3.8591139,0.0415625
MJ Leach,6.0597669,-0.1200229
M Pretorius,8.1753211,-0.2498036
M Pretorius,6.0500821,-0.3279807
M Pretorius,7.232594,-0.4567878
M Pretorius,7.3149938,-0.5448808
M Pretorius,6.48001,-0.4332643
MJ Leach,4.2071904,-0.3144523
MJ Leach,4.7212817,-0.2968602
MJ Leach,5.570153,-0.2716327
M Pretorius,7.0627777,-0.5722303
M Pretorius,7.0233132,-0.4922061
M Pretorius,5.777472,-0.3818579
M Pretorius,6.3141535,-0.2680603
M Pretorius,5.668147,-0.294734
M Pretorius,6.4138792,-0.4864938
MJ Leach,4.4985061,-0.3379959
MJ Leach,3.7883622,-0.2320687
MJ Leach,5.3434176,-0.1697842
MJ Leach,4.3125901,-0.2794789
TA Lammonby,3.0793776,-0.2559802
TA Lammonby,8.3934366,0.1723175
TA Lammonby,8.2688597,0.1483151
TA Lammonby,7.5749933,0.0011227
TA Lammonby,7.7633979,-0.3354572
TA Lammonby,8.2002867,-0.1896358
MJ Leach,4.6623834,-0.3074503
MJ Leach,4.6049924,-0.2745916
MJ Leach,6.1968187,-0.2396241
MJ Leach,4.711287,-0.3147185
MJ Leach,4.917212,-0.2166268
TA Lammonby,7.7799468,0.1482611
TA Lammonby,6.1575756,-0.1436752
TA Lammonby,6.2611996,-0.0797852
TA Lammonby,7.7930244,0.0184988
TA Lammonby,8.126604,-0.2927908
MJ Leach,4.4615152,-0.1751887
MJ Leach,6.1179935,-0.2301561
MJ Leach,6.0452343,-0.413044
MJ Leach,4.2198604,-0.1674938
MJ Leach,5.6039771,-0.3304366
TA Lammonby,6.3958804,0.0131843
TA Lammonby,5.8768059,-0.5453598
TA Lammonby,7.5767766,-0.2235125
TA Lammonby,7.409978,-0.4289883
TA Lammonby,4.9547609,-0.2078827
MJ Leach,3.2259786,-0.2682536
MJ Leach,4.3196219,0.0032747
MJ Leach,5.4886734,-0.2841791
MJ Leach,3.9747265,-0.249103
MJ Leach,4.6176677,-0.1377754
TA Lammonby,6.4224363,-0.0061874
TA Lammonby,8.3000881,-0.1672169
TA Lammonby,6.456585,0.0221379
TA Lammonby,7.0532886,0.0157012
TA Lammonby,8.7782822,-0.0960496
TA Lammonby,7.8988787,-0.0533696
MJ Leach,4.9766254,-0.4594739
MJ Leach,6.1015684,-0.2558469
MJ Leach,5.1566562,-0.1959371
MJ Leach,4.9305969,0.100817
MJ Leach,5.3208029,-0.0919625
MJ Leach,4.7227796,-0.0769918
TA Lammonby,8.7970506,-0.019626
TA Lammonby,8.4157779,0.2737871
TA Lammonby,5.8923451,-0.1321456
TA Lammonby,5.9752814,0.109919
TA Lammonby,6.3117578,0.1261099
TA Lammonby,6.8146127,-0.14827
MJ Leach,5.5597487,-0.3790264
MJ Leach,4.4931707,-0.3479538
MJ Leach,5.2491769,-0.3642688
MJ Leach,4.7032598,-0.4021668
MJ Leach,4.494129,-0.2567692
MJ Leach,6.0834541,-0.3091656
TA Lammonby,6.2891398,0.0441255
TA Lammonby,8.5916154,-0.0391008
TA Lammonby,6.4598246,-0.0950376
TA Lammonby,6.2633412,-0.1748469
TA Lammonby,8.3419053,-0.1237087
TA Lammonby,6.631377,-0.0331834
MJ Leach,4.8871979,-0.181239
MJ Leach,4.8573472,0.0065166
MJ Leach,6.2505508,-0.1376343
MJ Leach,4.8471232,-0.3392058
MJ Leach,5.19128,-0.124719
MJ Leach,7.0496643,-0.3809328
TA Lammonby,8.9994134,-0.1264083
TA Lammonby,8.9746999,-0.226168
TA Lammonby,8.2261541,-0.1778529
TA Lammonby,6.034652,0.4889964
TA Lammonby,4.9176564,-0.305533
TA Lammonby,8.817934,0.0115804
MJ Leach,4.4803112,-0.3440557
MJ Leach,5.1039927,-0.1045505
MJ Leach,5.2247479,-0.1131662
MJ Leach,5.4992714,-0.1753445
MJ Leach,4.2810517,-0.1347203
MJ Leach,5.7800027,-0.3557224
KL Aldridge,5.9565898,-0.3610188
KL Aldridge,5.8609619,-0.2356881
KL Aldridge,7.5284321,-0.4171534
KL Aldridge,7.7454856,-0.4940153
KL Aldridge,8.5717914,-0.4534622
KL Aldridge,4.1241562,-0.5132235
MJ Leach,5.2584121,-0.2220798
MJ Leach,4.7060851,-0.328896
MJ Leach,4.4117612,-0.1576669
MJ Leach,5.5387691,-0.2604826
MJ Leach,4.604084,-0.2246757
KL Aldridge,9.4093643,-0.5332591
KL Aldridge,3.6239639,0.0666366
KL Aldridge,7.6385827,-0.4678129
KL Aldridge,8.1289366,-0.1698659
KL Aldridge,8.0164723,-0.6682247
MJ Leach,5.6100447,-0.1868308
MJ Leach,4.6797148,-0.1350169
MJ Leach,3.8876811,-0.3249471
MJ Leach,3.1613699,0.1275808
MJ Leach,5.0014199,-0.0734677
MJ Leach,4.2464561,-0.3888482
KL Aldridge,4.4802723,0.1183744
KL Aldridge,8.9643831,-0.4878952
KL Aldridge,8.2486521,-0.4060807
KL Aldridge,6.1569286,-0.4228785
KL Aldridge,9.7487141,-0.5166179
MJ Leach,4.8582119,-0.4038928
MJ Leach,5.6335014,-0.0336191
MJ Leach,4.8485881,0.0516327
MJ Leach,3.9585303,-0.0081011
MJ Leach,5.2296563,-0.2657339
MJ Leach,4.0511593,-0.3810173
KL Aldridge,9.2546225,-0.3591449
KL Aldridge,12.2526825,-0.612082
KL Aldridge,5.4974321,-0.1880345
KL Aldridge,9.7669999,-0.5026957
KL Aldridge,6.2294562,-0.4827096
KL Aldridge,4.3925349,0.0246368
KL Aldridge,7.6167852,-0.3647688
JH Davey,7.6014142,-0.3810729
JH Davey,5.979894,-0.3607713
L Gregory,6.5795777,-0.3504908
L Gregory,6.1972939,-0.4472508
L Gregory,8.1519928,-0.2511063
L Gregory,7.7314695,-0.394511
L Gregory,6.6000293,-0.4376243
L Gregory,6.8313979,-0.2816504
JH Davey,7.4843845,-0.3168304
JH Davey,7.2072566,-0.6129094
JH Davey,6.2234683,-0.3784846
JH Davey,6.7838451,-0.3899085
JH Davey,8.1064696,-0.4372612
JH Davey,8.5558069,-0.3906201
L Gregory,7.7766259,-0.389488
L Gregory,7.8315327,0.3767234
L Gregory,4.7776197,0.6183563
L Gregory,4.5621835,0.2725218
L Gregory,6.177476,0.4124945
L Gregory,7.7664867,0.4310489
JH Davey,4.8113344,-0.277412
JH Davey,7.6327151,0.6996014
L Gregory,5.1597488,-0.7967505
L Gregory,6.4939224,-0.4398313
L Gregory,6.9604304,-0.2135405
L Gregory,6.7439022,0.4485442
L Gregory,7.3537214,-0.5027005
L Gregory,5.8614067,-0.174404
L Gregory,8.4304746,0.5058729
M Pretorius,7.014354,-0.3832576
M Pretorius,8.1533996,-0.6038397
M Pretorius,7.3293165,-0.370083
L Gregory,10.1033595,0.5453832
L Gregory,8.2032798,-0.456874
L Gregory,6.7044835,-0.5640053
L Gregory,5.0651345,-0.4048999
L Gregory,5.590443,-0.4288893
L Gregory,4.8578534,-0.5138544
M Pretorius,4.6406261,-0.6284012
M Pretorius,5.6838913,-0.4966284
M Pretorius,6.7445848,-0.3643679
M Pretorius,4.6428538,-0.3801292
L Gregory,6.9785189,-0.2302861
L Gregory,7.2187682,-0.5031331
L Gregory,6.6198298,-0.4413652
L Gregory,8.0888186,-0.4168155
L Gregory,8.6799129,-0.3129531
L Gregory,7.1727093,-0.3666799
M Pretorius,6.5495362,-0.3692149
KL Aldridge,6.6783262,-0.3723589
KL Aldridge,8.799897,-0.7439914
KL Aldridge,8.4549253,-0.6286864
KL Aldridge,4.0075425,-0.0741305
KL Aldridge,8.3248997,-0.3513956
KL Aldridge,7.7587374,-0.6558299
M Pretorius,5.7163212,-0.2256593
M Pretorius,6.1365005,-0.547243
KL Aldridge,6.7357288,-0.4212526
KL Aldridge,10.2209149,-0.3450253
KL Aldridge,9.1895626,-0.3580064
KL Aldridge,6.068887,-0.4098101
KL Aldridge,9.8534111,-0.4644855
M Pretorius,7.0129699,-0.3869674
KL Aldridge,7.2949746,-0.3653318
KL Aldridge,9.1128344,-0.5455228
KL Aldridge,7.5364139,-0.4460122
KL Aldridge,5.850027,-0.3258338
M Pretorius,7.0726212,-0.4303405
M Pretorius,4.6099893,-0.419998
M Pretorius,6.6093047,-0.3776323
M Pretorius,4.8810561,-0.4227002
M Pretorius,7.9811222,-0.3789149
JH Davey,4.1041299,0.1709734
JH Davey,6.7282141,-0.1167692
JH Davey,7.10641,-0.3579929
M Pretorius,6.0566855,-0.3249574
M Pretorius,4.9524132,-0.2913601
M Pretorius,6.9000496,-0.1598725
M Pretorius,6.1171021,-0.3653179
M Pretorius,7.6242136,-0.3478802
M Pretorius,6.1494324,-0.2474894
JH Davey,6.8124591,-0.2155089
JH Davey,6.385262,-0.0787596
JH Davey,8.8576106,-0.5419693
JH Davey,7.7517374,-0.2026491
JH Davey,4.8638455,-0.4546769
M Pretorius,5.7709458,-0.2589099
M Pretorius,7.6663639,-0.1367864
M Pretorius,6.8927099,-0.1447127
M Pretorius,6.2530704,-0.302879
M Pretorius,6.7912343,-0.3956017
M Pretorius,6.341829,-0.2880281
JH Davey,8.1195049,-0.3915995
JH Davey,6.4857683,0.0882854
JH Davey,7.3398164,-0.5037614
M Pretorius,6.1267068,-0.3032616
M Pretorius,6.9197528,-0.3822972
M Pretorius,8.1377051,-0.379981
M Pretorius,4.6266765,-0.3104263
M Pretorius,7.0576788,-0.4639011
JH Davey,8.5985756,-0.4460114
JH Davey,7.4281761,-0.4616255
JH Davey,9.1131899,-0.4409411
M Pretorius,6.9358261,-0.4454057
M Pretorius,6.5732024,-0.1925184
M Pretorius,8.5807195,-0.6663904
JH Davey,9.326342,-0.4392307
JH Davey,7.3739433,-0.3861249
KL Aldridge,9.3064251,-0.733608
KL Aldridge,9.740218,-0.6995993
KL Aldridge,7.1075519,-0.4432248
KL Aldridge,5.8414087,-0.335164
KL Aldridge,3.8208555,-0.3657107
JH Davey,13.1888303,-0.4720122
KL Aldridge,6.5044812,-0.2758735
AAP Atkinson,4.8209686,-0.3082005
AAP Atkinson,7.1530673,-0.4592758
AAP Atkinson,8.6498458,-0.3804229
AAP Atkinson,4.3376616,-0.3716181
AAP Atkinson,7.8811853,-0.3044617
AAP Atkinson,5.8953524,-0.1878205
AAP Atkinson,8.1767669,-0.2715374
AAP Atkinson,6.8523779,-0.4212636
AAP Atkinson,7.7341802,-0.3754618
AAP Atkinson,8.1442774,-0.4328483
AAP Atkinson,8.1493071,-0.5465397
AAP Atkinson,7.0949454,-0.4803819
AAP Atkinson,6.2850186,-0.6213494
AAP Atkinson,6.3887163,-0.3012315
AAP Atkinson,6.6740934,-0.3019203
J Clark,9.5102445,-0.565335
J Clark,4.9552976,-0.2654181
J Clark,6.6355422,-0.2666145
J Clark,5.2319045,-0.3523001
J Clark,5.1922825,-0.4164521
J Clark,7.2908854,-0.4540481
J Clark,7.0023536,-0.5728783
J Clark,5.994851,-0.2807912
J Clark,7.0469262,-0.553891
J Clark,7.5925805,-0.4703589
DJ Worrall,6.105892,-0.1572142
DJ Worrall,9.015858,-0.6625065
DJ Worrall,5.5490668,-0.2334405
DJ Worrall,7.145608,-0.2552027
DJ Worrall,6.764716,-0.2908491
DJ Worrall,6.1296863,-0.1912093
J Clark,6.1175903,0.270808
J Clark,8.6367178,-0.0660158
J Clark,8.5126884,-0.3911908
J Clark,8.4761338,-0.222278
DJ Worrall,4.7509251,-0.1962914
DJ Worrall,6.6071896,-0.3809441
J Clark,6.1410238,-0.4058303
J Clark,10.511415,-0.7685652
J Clark,6.7148783,-0.4933645
J Clark,6.2188425,-0.4572537
J Clark,7.06487,-0.470222
DJ Worrall,6.753699,0.4415934
DJ Worrall,6.592946,0.534436
DJ Worrall,6.8249773,0.4998086
DJ Worrall,7.0279539,0.2830012
J Clark,6.8759206,-0.3490147
J Clark,4.6534263,-0.3942063
J Clark,7.2640278,-0.5487057
J Clark,6.1065297,-0.1954958
DJ Worrall,5.1783185,-0.4659187
DJ Worrall,4.884533,-0.249648
DJ Worrall,6.9422994,-0.2622959
DJ Worrall,6.4323252,-0.3774081
DJ Worrall,4.4630781,-0.2837583
J Clark,4.6344751,-0.7655469
J Clark,3.9984079,-0.6016987
AAP Atkinson,6.2220008,-0.2631429
AAP Atkinson,9.2087142,-0.2862318
AAP Atkinson,8.930146,-0.3577296
AAP Atkinson,8.9773757,-0.3620027
J Clark,5.9668093,-0.4472402
J Clark,4.7586119,-0.0879318
AAP Atkinson,5.621795,-0.0726567
AAP Atkinson,8.9965258,-0.2943701
AAP Atkinson,8.9089326,-0.375729
AAP Atkinson,9.0143908,-0.2521241
J Clark,5.7413403,-0.3757112
J Clark,8.2879851,-0.2528145
J Clark,6.4790581,-0.5576562
AAP Atkinson,5.167691,-0.0986163
AAP Atkinson,6.7626574,-0.1889074
AAP Atkinson,6.9822468,-0.2232401
AAP Atkinson,8.3103269,-0.5571494
AAP Atkinson,9.4713624,-0.3154331
J Clark,4.5816279,-0.052864
J Clark,5.7792662,-0.2404832
J Clark,7.7987123,-0.5809414
AAP Atkinson,5.3549509,-0.1839972
AAP Atkinson,7.2620608,-0.3018639
AAP Atkinson,8.3962573,-0.5396732
AAP Atkinson,7.6558238,-0.3240241
JPA Taylor,6.6030482,-0.5233744
JPA Taylor,5.3720743,-0.2416523
AAP Atkinson,10.3227482,-0.5024032
AAP Atkinson,10.3931964,0.6807565
JPA Taylor,6.4894904,-0.3504048
DW Lawrence,5.1007429,-0.8246064
DW Lawrence,5.5887247,-0.5440073
DW Lawrence,4.3293582,-0.2101222
DW Lawrence,4.7986846,-0.4174548
DW Lawrence,6.0755457,-0.2877
JPA Taylor,4.5053213,-0.2323453
JPA Taylor,8.4961227,-0.1492662
DW Lawrence,3.4656047,-0.1998913
DW Lawrence,3.8113962,-0.2880646
DW Lawrence,3.3222931,0.2428838
DW Lawrence,4.6700241,0.1868189
JPA Taylor,8.7867407,0.493811
JH Davey,5.8734223,0.3898694
JH Davey,6.5532412,0.214347
JH Davey,7.6847933,0.2779234
JH Davey,7.1359284,0.3782557
JH Davey,7.1059816,-0.2370293
JH Davey,9.6537938,0.506413
JH Davey,6.9651562,0.5715299
JH Davey,6.0116868,0.6007144
KL Aldridge,4.497965,0.1125321
KL Aldridge,9.7587617,-0.4987176
JH Davey,8.520038,0.6205951
JH Davey,6.7028067,-0.2773049
JH Davey,6.3505698,-0.5593199
JH Davey,6.8071412,-0.4004345
JH Davey,8.0086057,0.6213943
FP O'Neill,8.5202623,-0.7526461
FP O'Neill,7.8463408,-0.4363963
FP O'Neill,5.5926934,-0.3768727
FP O'Neill,7.3175821,-0.3211644
FP O'Neill,8.8599952,-0.5593079
FP O'Neill,8.6428889,-0.3809054
BA Hutton,6.9313188,-0.0032718
BA Hutton,5.9613772,-0.1083712
BA Hutton,5.2216273,-0.1610251
BA Hutton,5.7194506,0.1091083
BA Hutton,4.3618981,0.0824498
BA Hutton,6.3851869,-0.0473085
FP O'Neill,8.8436954,-0.5232732
FP O'Neill,6.3839493,-0.4555168
FP O'Neill,7.1573993,-0.3901804
FP O'Neill,7.622851,-0.1780678
FP O'Neill,8.7909084,-0.4136322
FP O'Neill,5.7831618,-0.3912097
BA Hutton,6.8706346,-0.0387004
BA Hutton,7.1700195,-0.0840547
BA Hutton,7.7518142,-0.1129209
BA Hutton,4.7257318,-0.2079574
BA Hutton,6.7663654,-0.351902
FP O'Neill,3.5058103,0.0543983
FP O'Neill,7.763748,-0.466845
FP O'Neill,6.7964247,-0.2367133
FP O'Neill,7.0762054,-0.4221657
FP O'Neill,7.6147443,-0.282623
FP O'Neill,7.465317,-0.2245956
F Ahmed,5.1853401,-0.6200849
F Ahmed,4.1247116,-0.4663254
F Ahmed,5.9635392,-0.5566902
F Ahmed,3.935953,-0.648371
F Ahmed,4.2198144,-0.262871
F Ahmed,5.2151814,-0.2489767
FP O'Neill,8.2658223,-0.1813935
FP O'Neill,7.4979539,-0.3175285
FP O'Neill,7.2666711,-0.3463184
FP O'Neill,6.8817618,-0.2524641
FP O'Neill,5.1488925,-0.2242277
F Ahmed,4.7512561,-0.4156823
F Ahmed,4.6416985,-0.1074261
F Ahmed,4.0196937,-0.1201835
F Ahmed,5.3921938,-0.338746
F Ahmed,4.4407142,0.1418216
F Ahmed,5.7801891,0.1985218
LA Patterson-White,4.4891376,0.0441211
LA Patterson-White,4.3095425,-0.0336788
LA Patterson-White,3.9424243,-0.0771511
F Ahmed,4.7051399,0.0657934
F Ahmed,4.6361905,0.077599
F Ahmed,4.6869436,0.1289421
F Ahmed,3.9396358,-0.0476109
F Ahmed,4.3066745,-0.0085684
F Ahmed,5.2767362,0.1878109
LA Patterson-White,4.4436434,-0.1764312
LA Patterson-White,5.4658214,-0.1368784
LA Patterson-White,4.061308,-0.0434797
LA Patterson-White,4.0473738,-0.1952116
LA Patterson-White,5.4915319,-0.3166859
LA Patterson-White,4.5584256,-0.2060196
F Ahmed,5.0890129,0.1176503
F Ahmed,4.0992081,0.034992
F Ahmed,4.2140159,-0.0521534
F Ahmed,5.3808458,0.3591356
F Ahmed,5.3586877,0.0018818
LA Patterson-White,4.2703046,-0.2434103
LA Patterson-White,6.0546269,-0.4481074
LA Patterson-White,4.7274661,0.0627288
LA Patterson-White,4.127846,0.1755328
LA Patterson-White,5.0816815,-0.3568624
LA Patterson-White,4.9057074,-0.1816969
F Ahmed,5.9147621,0.2069151
F Ahmed,5.7518057,0.1860941
F Ahmed,5.0191243,0.0111374
F Ahmed,5.1740148,0.2929319
F Ahmed,3.7524048,0.1613455
LA Patterson-White,4.9526714,0.0180903
LA Patterson-White,3.6897913,-0.0398633
LA Patterson-White,5.6492542,-0.0305188
LA Patterson-White,4.3545814,0.0319466
LA Patterson-White,3.1407047,0.1806481
F Ahmed,6.2490195,0.2690534
F Ahmed,4.9413455,0.0084874
F Ahmed,4.8551641,0.0252925
F Ahmed,4.5833455,0.0825413
F Ahmed,4.6868206,0.151262
LA Patterson-White,4.3033457,0.0216563
LA Patterson-White,4.6724009,-0.218825
LA Patterson-White,5.8170718,-0.2302627
LA Patterson-White,4.2491778,0.0248499
LA Patterson-White,4.0536822,0.0037212
F Ahmed,4.4131338,0.1086323
F Ahmed,4.9073833,0.2963948
F Ahmed,5.6447879,0.2236198
F Ahmed,4.9238834,0.1183844
F Ahmed,5.2942922,0.0270836
F Ahmed,4.7268001,0.2043356
LA Patterson-White,3.283036,-0.0392281
